"V1","V2","V3","V4"
86.1460000000001,1,2,99
80.6300000000001,8,2,99
75.1140000000001,7,2,99
69.064,1,2,99
63.548,7,2,99
57.498,4,2,99
51.982,5,2,99
45.932,12,2,99
39.882,5,2,99
34.366,9,2,99
28.316,17,2,99
22.266,11,2,99
16.216,15,2,99
10.166,12,2,99
9.632,14,2,99
9.098,8,2,99
8.564,13,2,99
8.03,16,2,99
7.496,15,2,99
6.962,13,2,99
6.428,14,2,99
5.894,17,2,99
5.36,16,2,99
4.826,19,2,99
4.292,13,2,99
3.758,18,2,99
3.224,16,2,99
2.69,20,2,99
2.156,17,2,99
1.622,19,2,99
1.088,19,2,99
0.554,19,2,99
0.02,20,2,99
598.97,7,1,100
570.856,1,2,100
372.28,1,2,100
344.7,1,2,100
261.96,1,2,100
206.265999999999,1,2,100
189.717999999999,1,2,100
178.685999999999,1,2,100
156.088,1,2,100
139.006,1,2,100
133.49,1,2,100
116.408,2,2,100
110.892,1,2,100
104.842,1,2,100
99.3260000000004,2,2,100
87.7600000000002,3,2,100
81.7100000000002,2,2,100
70.144,3,2,100
64.0939999999999,3,2,100
58.0439999999999,1,2,100
51.9939999999999,3,2,100
45.944,5,2,100
45.41,5,2,100
44.876,1,2,100
44.342,1,2,100
43.808,3,2,100
43.274,2,2,100
42.74,2,2,100
42.206,3,2,100
41.672,4,2,100
41.138,1,2,100
40.604,5,2,100
40.07,3,2,100
39.002,1,2,100
38.468,2,2,100
37.934,6,2,100
37.4,3,2,100
36.866,6,2,100
36.332,4,2,100
35.798,6,2,100
35.264,6,2,100
34.73,5,2,100
34.196,3,2,100
33.662,6,2,100
33.128,5,2,100
32.594,4,2,100
32.06,3,2,100
31.526,7,2,100
30.992,2,2,100
30.458,7,2,100
29.924,5,2,100
29.39,6,2,100
28.856,3,2,100
28.322,9,2,100
27.788,4,2,100
27.254,6,2,100
26.72,5,2,100
26.186,5,2,100
25.652,4,2,100
25.118,3,2,100
24.584,8,2,100
24.05,4,2,100
23.516,6,2,100
22.982,10,2,100
22.448,8,2,100
21.914,7,2,100
21.38,3,2,100
20.846,6,2,100
20.312,9,2,100
19.778,8,2,100
19.244,5,2,100
18.71,11,2,100
18.176,12,2,100
17.642,10,2,100
17.108,11,2,100
16.574,6,2,100
16.04,11,2,100
15.506,8,2,100
14.972,10,2,100
14.438,10,2,100
13.904,10,2,100
13.37,11,2,100
12.836,9,2,100
12.302,11,2,100
11.768,13,2,100
11.234,9,2,100
10.7,11,2,100
10.166,17,2,100
9.632,13,2,100
9.098,14,2,100
8.564,16,2,100
8.03,14,2,100
7.496,16,2,100
6.962,16,2,100
6.428,16,2,100
5.894,13,2,100
5.36,18,2,100
4.826,12,2,100
4.292,19,2,100
3.758,18,2,100
3.224,13,2,100
2.69,19,2,100
2.156,17,2,100
1.622,18,2,100
1.088,19,2,100
0.554,20,2,100
0.02,20,2,100
193.62,16,1,101
187.57,16,1,101
181.52,1,1,101
176.004,1,2,101
170.488,1,2,101
164.972,1,2,101
159.456,2,2,101
153.94,3,2,101
148.424,1,2,101
142.908,1,2,101
136.858,2,2,101
131.342,1,2,101
125.826,2,2,101
120.31,3,2,101
114.794,2,2,101
109.278,3,2,101
103.762,1,2,101
97.7120000000001,4,2,101
92.1960000000001,5,2,101
86.6800000000001,6,2,101
80.6300000000001,3,2,101
75.1140000000001,7,2,101
69.598,2,2,101
63.548,12,2,101
58.032,4,2,101
51.982,12,2,101
45.932,4,2,101
40.416,8,2,101
34.366,10,2,101
28.316,11,2,101
22.266,10,2,101
16.216,10,2,101
10.166,11,2,101
9.632,17,2,101
9.098,15,2,101
8.564,11,2,101
8.03,16,2,101
7.496,14,2,101
6.962,19,2,101
6.428,13,2,101
5.894,17,2,101
5.36,13,2,101
4.826,18,2,101
4.292,14,2,101
3.758,18,2,101
3.224,19,2,101
2.69,18,2,101
2.156,18,2,101
1.622,19,2,101
1.088,20,2,101
0.554,20,2,101
0.02,20,2,101
254.12,14,1,102
248.07,9,1,102
226.006,1,2,102
220.49,1,2,102
214.974,1,2,102
209.458,1,2,102
192.91,1,2,102
181.344,2,2,102
170.312,1,2,102
164.796,1,2,102
159.28,2,2,102
153.764,1,2,102
148.248,2,2,102
142.732,2,2,102
137.216,1,2,102
131.7,1,2,102
125.65,2,2,102
120.134,1,2,102
114.618,2,2,102
109.102,1,2,102
103.586,1,2,102
97.5360000000001,1,2,102
92.0200000000001,4,2,102
86.5040000000001,2,2,102
80.4540000000001,4,2,102
74.9380000000001,6,2,102
68.888,1,2,102
63.372,9,2,102
57.322,5,2,102
51.806,2,2,102
45.756,10,2,102
39.706,8,2,102
33.656,12,2,102
27.606,7,2,102
21.556,8,2,102
15.506,9,2,102
14.972,11,2,102
14.438,8,2,102
13.904,13,2,102
13.37,9,2,102
12.836,6,2,102
12.302,9,2,102
11.768,12,2,102
11.234,13,2,102
10.7,14,2,102
10.166,13,2,102
9.632,14,2,102
9.098,13,2,102
8.564,14,2,102
8.03,14,2,102
7.496,9,2,102
6.962,20,2,102
6.428,18,2,102
5.894,15,2,102
5.36,17,2,102
4.826,19,2,102
4.292,14,2,102
3.758,16,2,102
3.224,14,2,102
2.69,16,2,102
2.156,18,2,102
1.622,18,2,102
1.088,19,2,102
0.554,19,2,102
0.02,20,2,102
344.87,12,1,103
338.82,3,1,103
311.24,1,2,103
289.176,1,2,103
278.144,1,2,103
250.564,1,2,103
245.048,1,2,103
211.418,1,2,103
205.902,1,2,103
189.354,2,2,103
183.838,1,2,103
178.322,1,2,103
167.29,2,2,103
150.742,1,2,103
139.176,1,2,103
133.66,2,2,103
128.144,3,2,103
122.628,2,2,103
117.112,2,2,103
111.062,2,2,103
105.546,3,2,103
100.03,1,2,103
93.9800000000002,3,2,103
88.4640000000002,1,2,103
82.9480000000002,1,2,103
76.8980000000001,4,2,103
65.332,7,2,103
59.282,2,2,103
53.766,5,2,103
47.716,1,2,103
41.666,5,2,103
35.616,4,2,103
29.566,6,2,103
23.516,8,2,103
22.982,8,2,103
22.448,5,2,103
21.914,6,2,103
21.38,3,2,103
20.846,8,2,103
20.312,5,2,103
19.778,7,2,103
19.244,11,2,103
18.71,7,2,103
18.176,10,2,103
17.642,13,2,103
17.108,7,2,103
16.574,6,2,103
16.04,8,2,103
15.506,13,2,103
14.972,10,2,103
14.438,10,2,103
13.904,13,2,103
13.37,9,2,103
12.836,11,2,103
12.302,14,2,103
11.768,11,2,103
11.234,12,2,103
10.7,11,2,103
10.166,13,2,103
9.632,15,2,103
9.098,14,2,103
8.564,13,2,103
8.03,16,2,103
7.496,17,2,103
6.962,16,2,103
6.428,16,2,103
5.894,14,2,103
5.36,17,2,103
4.826,16,2,103
4.292,12,2,103
3.758,13,2,103
3.224,16,2,103
2.69,17,2,103
2.156,18,2,103
1.622,18,2,103
1.088,19,2,103
0.554,19,2,103
0.02,20,2,103
163.37,15,1,104
157.32,19,1,104
151.27,7,1,104
151.27,3,2,104
145.754,1,2,104
140.238,3,2,104
134.722,1,2,104
128.672,2,2,104
123.156,3,2,104
117.64,1,2,104
112.124,4,2,104
106.608,5,2,104
100.558,1,2,104
95.042,4,2,104
89.526,4,2,104
77.9600000000001,6,2,104
72.4440000000001,9,2,104
66.394,1,2,104
60.878,15,2,104
54.828,2,2,104
49.312,10,2,104
43.262,13,2,104
37.746,2,2,104
31.696,14,2,104
25.646,18,2,104
19.596,15,2,104
13.546,16,2,104
7.496,15,2,104
6.962,15,2,104
6.428,17,2,104
5.894,14,2,104
5.36,13,2,104
4.826,13,2,104
4.292,17,2,104
3.758,16,2,104
3.224,14,2,104
2.69,17,2,104
2.156,18,2,104
1.622,17,2,104
1.088,20,2,104
0.554,19,2,104
0.02,20,2,104
1851.31999999999,1,1,105
1713.41999999999,1,2,105
136.542,1,2,105
111.626,2,2,105
107.888,1,2,105
103.082,1,2,105
98.2760000000003,1,2,105
96.6740000000003,1,2,105
95.6060000000003,1,2,105
92.9360000000002,1,2,105
92.4020000000002,1,2,105
90.8000000000002,1,2,105
90.2660000000002,1,2,105
89.7320000000002,1,2,105
88.1300000000002,1,2,105
86.5280000000002,1,2,105
85.9940000000002,1,2,105
81.7220000000001,1,2,105
80.1200000000001,2,2,105
79.5860000000001,1,2,105
78.5180000000001,1,2,105
74.246,1,2,105
73.712,1,2,105
72.644,1,2,105
72.11,1,2,105
71.576,1,2,105
71.042,1,2,105
70.508,1,2,105
69.974,1,2,105
69.44,2,2,105
67.838,3,2,105
67.304,1,2,105
66.77,1,2,105
66.2359999999999,1,2,105
65.7019999999999,1,2,105
64.6339999999999,1,2,105
64.0999999999999,1,2,105
63.5659999999999,1,2,105
63.0319999999999,1,2,105
62.4979999999999,1,2,105
61.9639999999999,2,2,105
61.4299999999999,1,2,105
60.8959999999999,1,2,105
60.3619999999999,1,2,105
59.2939999999999,1,2,105
58.7599999999999,3,2,105
58.2259999999999,1,2,105
57.1579999999999,1,2,105
56.6239999999999,2,2,105
56.0899999999999,2,2,105
55.5559999999999,2,2,105
55.0219999999999,2,2,105
54.4879999999999,1,2,105
53.4199999999999,1,2,105
52.8859999999999,1,2,105
52.3519999999999,1,2,105
51.8179999999999,3,2,105
51.2839999999999,3,2,105
50.7499999999999,1,2,105
50.2159999999999,2,2,105
49.6819999999999,1,2,105
48.6139999999999,2,2,105
48.0799999999999,3,2,105
47.5459999999999,1,2,105
47.012,2,2,105
46.478,1,2,105
45.944,2,2,105
45.41,3,2,105
44.342,3,2,105
43.808,3,2,105
43.274,2,2,105
42.206,4,2,105
41.672,1,2,105
41.138,4,2,105
40.07,3,2,105
39.536,4,2,105
39.002,6,2,105
38.468,1,2,105
37.934,2,2,105
37.4,4,2,105
36.866,2,2,105
36.332,2,2,105
35.798,6,2,105
35.264,4,2,105
34.73,4,2,105
34.196,3,2,105
33.662,6,2,105
33.128,6,2,105
32.594,2,2,105
32.06,6,2,105
31.526,2,2,105
30.992,5,2,105
30.458,4,2,105
29.924,5,2,105
29.39,10,2,105
28.856,2,2,105
28.322,2,2,105
27.788,7,2,105
27.254,5,2,105
26.72,5,2,105
26.186,8,2,105
25.652,8,2,105
25.118,8,2,105
24.584,7,2,105
24.05,8,2,105
23.516,6,2,105
22.982,5,2,105
22.448,3,2,105
21.914,5,2,105
21.38,4,2,105
20.846,10,2,105
20.312,11,2,105
19.778,7,2,105
19.244,9,2,105
18.71,8,2,105
18.176,5,2,105
17.642,7,2,105
17.108,10,2,105
16.574,8,2,105
16.04,11,2,105
15.506,7,2,105
14.972,14,2,105
14.438,9,2,105
13.904,11,2,105
13.37,13,2,105
12.836,12,2,105
12.302,14,2,105
11.768,11,2,105
11.234,10,2,105
10.7,13,2,105
10.166,9,2,105
9.632,9,2,105
9.098,15,2,105
8.564,8,2,105
8.03,15,2,105
7.496,17,2,105
6.962,14,2,105
6.428,10,2,105
5.894,14,2,105
5.36,15,2,105
4.826,17,2,105
4.292,16,2,105
3.758,16,2,105
3.224,19,2,105
2.69,19,2,105
2.156,19,2,105
1.622,18,2,105
1.088,18,2,105
0.554,19,2,105
0.02,20,2,105
248.07,12,1,106
242.02,11,1,106
242.02,1,2,106
230.454,1,2,106
219.422,1,2,106
208.39,1,2,106
191.842,1,2,106
186.326,1,2,106
169.778,1,2,106
164.262,1,2,106
158.746,3,2,106
153.23,2,2,106
147.714,1,2,106
136.148,3,2,106
130.632,2,2,106
125.116,3,2,106
114.084,2,2,106
108.034,1,2,106
102.518,3,2,106
97.0020000000001,1,2,106
91.4860000000001,2,2,106
85.4360000000001,5,2,106
79.9200000000001,7,2,106
73.8700000000001,1,2,106
68.354,9,2,106
62.304,1,2,106
56.788,9,2,106
50.738,8,2,106
45.222,2,2,106
39.172,12,2,106
33.122,14,2,106
27.072,8,2,106
21.022,12,2,106
14.972,8,2,106
14.438,9,2,106
13.904,10,2,106
13.37,16,2,106
12.836,10,2,106
12.302,11,2,106
11.768,11,2,106
11.234,15,2,106
10.7,14,2,106
10.166,10,2,106
9.632,12,2,106
9.098,15,2,106
8.564,14,2,106
8.03,15,2,106
7.496,15,2,106
6.962,15,2,106
6.428,15,2,106
5.894,15,2,106
5.36,20,2,106
4.826,17,2,106
4.292,16,2,106
3.758,17,2,106
3.224,18,2,106
2.69,17,2,106
2.156,20,2,106
1.622,19,2,106
1.088,18,2,106
0.554,20,2,106
0.02,20,2,106
446.16,1,1,107
411.638000000001,1,1,107
386.546000000001,1,1,107
373.378000000001,1,1,107
370.708000000001,1,1,107
360.028000000001,1,1,107
357.892000000001,1,1,107
351.484000000001,1,1,107
350.950000000001,1,1,107
338.668,1,1,107
338.134,1,1,107
336.532,1,1,107
331.016,1,1,107
324.966,1,1,107
304.146,1,2,107
254.502,1,2,107
196.138,1,2,107
190.088,1,2,107
166.956,1,2,107
159.838,1,2,107
147.204,1,2,107
132.434,1,2,107
131.366,1,2,107
124.782,1,2,107
118.732,1,2,107
118.198,1,2,107
105.564,1,2,107
99.5140000000001,1,2,107
98.4460000000001,2,2,107
92.9300000000001,2,2,107
86.8800000000001,1,2,107
80.8300000000001,1,2,107
79.7620000000001,2,2,107
78.6940000000001,1,2,107
72.11,1,2,107
71.576,1,2,107
70.508,2,2,107
69.44,1,2,107
68.372,2,2,107
67.838,1,2,107
67.304,1,2,107
66.77,1,2,107
66.2359999999999,1,2,107
65.7019999999999,1,2,107
65.1679999999999,2,2,107
64.6339999999999,1,2,107
63.5659999999999,2,2,107
63.0319999999999,1,2,107
61.9639999999999,1,2,107
61.4299999999999,1,2,107
60.8959999999999,1,2,107
60.3619999999999,2,2,107
59.8279999999999,3,2,107
59.2939999999999,2,2,107
58.2259999999999,2,2,107
57.6919999999999,1,2,107
56.6239999999999,1,2,107
55.5559999999999,2,2,107
55.0219999999999,2,2,107
54.4879999999999,1,2,107
53.9539999999999,2,2,107
53.4199999999999,1,2,107
52.3519999999999,2,2,107
51.8179999999999,2,2,107
51.2839999999999,5,2,107
50.7499999999999,1,2,107
50.2159999999999,3,2,107
49.6819999999999,5,2,107
49.1479999999999,3,2,107
48.6139999999999,1,2,107
48.0799999999999,1,2,107
47.5459999999999,3,2,107
47.012,2,2,107
46.478,3,2,107
45.944,1,2,107
45.41,4,2,107
44.876,4,2,107
44.342,3,2,107
43.808,1,2,107
43.274,1,2,107
42.74,2,2,107
42.206,1,2,107
41.672,5,2,107
41.138,3,2,107
40.604,1,2,107
40.07,1,2,107
39.536,1,2,107
39.002,4,2,107
38.468,2,2,107
37.934,2,2,107
37.4,3,2,107
36.866,2,2,107
36.332,4,2,107
35.798,5,2,107
35.264,4,2,107
34.73,5,2,107
34.196,5,2,107
33.662,4,2,107
33.128,5,2,107
32.594,4,2,107
32.06,3,2,107
31.526,4,2,107
30.992,6,2,107
30.458,2,2,107
29.924,5,2,107
29.39,5,2,107
28.856,5,2,107
28.322,4,2,107
27.788,4,2,107
27.254,2,2,107
26.72,4,2,107
26.186,9,2,107
25.652,6,2,107
25.118,7,2,107
24.584,6,2,107
24.05,3,2,107
23.516,6,2,107
22.982,4,2,107
22.448,1,2,107
21.914,9,2,107
21.38,6,2,107
20.846,9,2,107
20.312,7,2,107
19.778,7,2,107
19.244,7,2,107
18.71,11,2,107
18.176,12,2,107
17.642,13,2,107
17.108,7,2,107
16.574,10,2,107
16.04,8,2,107
15.506,12,2,107
14.972,10,2,107
14.438,9,2,107
13.904,11,2,107
13.37,13,2,107
12.836,14,2,107
12.302,10,2,107
11.768,9,2,107
11.234,14,2,107
10.7,11,2,107
10.166,12,2,107
9.632,7,2,107
9.098,14,2,107
8.564,16,2,107
8.03,14,2,107
7.496,14,2,107
6.962,15,2,107
6.428,12,2,107
5.894,16,2,107
5.36,17,2,107
4.826,13,2,107
4.292,18,2,107
3.758,17,2,107
3.224,17,2,107
2.69,18,2,107
2.156,20,2,107
1.622,19,2,107
1.088,18,2,107
0.554,20,2,107
0.02,20,2,107
350.92,13,1,108
344.87,2,1,108
333.838,1,2,108
322.806,1,2,108
295.226,1,2,108
262.13,1,2,108
234.55,1,2,108
229.034,1,2,108
200.92,2,2,108
189.888,1,2,108
184.372,1,2,108
167.824,2,2,108
139.71,1,2,108
134.194,1,2,108
128.678,2,2,108
117.112,2,2,108
111.596,1,2,108
106.08,3,2,108
100.564,1,2,108
94.5140000000002,2,2,108
88.9980000000002,4,2,108
77.4320000000001,4,2,108
71.9160000000001,2,2,108
65.866,4,2,108
59.816,3,2,108
54.3,3,2,108
42.2,1,2,108
36.15,5,2,108
30.1,7,2,108
24.05,7,2,108
23.516,7,2,108
22.982,6,2,108
22.448,9,2,108
21.914,5,2,108
21.38,7,2,108
20.846,9,2,108
20.312,10,2,108
19.778,6,2,108
19.244,9,2,108
18.71,9,2,108
18.176,13,2,108
17.642,10,2,108
17.108,8,2,108
16.574,10,2,108
16.04,5,2,108
15.506,10,2,108
14.972,11,2,108
14.438,11,2,108
13.904,7,2,108
13.37,13,2,108
12.836,11,2,108
12.302,9,2,108
11.768,11,2,108
11.234,12,2,108
10.7,10,2,108
10.166,14,2,108
9.632,13,2,108
9.098,13,2,108
8.564,17,2,108
8.03,14,2,108
7.496,13,2,108
6.962,15,2,108
6.428,14,2,108
5.894,17,2,108
5.36,14,2,108
4.826,12,2,108
4.292,15,2,108
3.758,18,2,108
3.224,18,2,108
2.69,18,2,108
2.156,17,2,108
1.622,17,2,108
1.088,18,2,108
0.554,19,2,108
0.02,20,2,108
532.420000000001,8,1,109
520.854000000001,1,2,109
487.758000000001,1,2,109
366.406,1,2,109
305.73,1,2,109
261.602,1,2,109
256.086,1,2,109
234.022,1,2,109
205.908,1,2,109
183.844,2,2,109
178.327999999999,1,2,109
155.73,1,2,109
150.214,1,2,109
139.182,1,2,109
127.616,1,2,109
116.584,1,2,109
93.4520000000003,4,2,109
87.4020000000002,1,2,109
81.8860000000002,5,2,109
75.8360000000001,1,2,109
64.2699999999999,7,2,109
58.2199999999999,2,2,109
52.1699999999999,3,2,109
46.1199999999999,3,2,109
40.07,2,2,109
39.536,4,2,109
39.002,4,2,109
38.468,2,2,109
37.934,3,2,109
37.4,2,2,109
36.332,5,2,109
35.798,2,2,109
35.264,3,2,109
34.73,5,2,109
34.196,2,2,109
33.662,3,2,109
33.128,5,2,109
32.594,3,2,109
32.06,2,2,109
31.526,1,2,109
30.992,4,2,109
30.458,5,2,109
29.924,3,2,109
29.39,7,2,109
28.856,8,2,109
28.322,8,2,109
27.788,3,2,109
27.254,8,2,109
26.72,5,2,109
26.186,5,2,109
25.652,3,2,109
25.118,2,2,109
24.584,5,2,109
24.05,7,2,109
23.516,6,2,109
22.982,5,2,109
22.448,7,2,109
21.914,10,2,109
21.38,9,2,109
20.846,7,2,109
20.312,4,2,109
19.778,10,2,109
19.244,5,2,109
18.71,9,2,109
18.176,9,2,109
17.642,7,2,109
17.108,8,2,109
16.574,8,2,109
16.04,11,2,109
15.506,9,2,109
14.972,13,2,109
14.438,7,2,109
13.904,9,2,109
13.37,13,2,109
12.836,12,2,109
12.302,10,2,109
11.768,15,2,109
11.234,10,2,109
10.7,12,2,109
10.166,11,2,109
9.632,13,2,109
9.098,10,2,109
8.564,13,2,109
8.03,13,2,109
7.496,12,2,109
6.962,15,2,109
6.428,12,2,109
5.894,17,2,109
5.36,14,2,109
4.826,18,2,109
4.292,17,2,109
3.758,18,2,109
3.224,17,2,109
2.69,16,2,109
2.156,20,2,109
1.622,19,2,109
1.088,18,2,109
0.554,19,2,109
0.02,20,2,109
828.869999999998,5,1,110
629.76,1,2,110
337.412,1,2,110
237.589999999999,1,2,110
119.618000000001,2,2,110
108.052,1,2,110
90.4360000000002,1,2,110
84.3860000000001,3,2,110
72.286,1,2,110
66.2359999999999,1,2,110
65.7019999999999,1,2,110
65.1679999999999,1,2,110
63.5659999999999,1,2,110
63.0319999999999,1,2,110
62.4979999999999,1,2,110
61.9639999999999,2,2,110
60.8959999999999,1,2,110
60.3619999999999,2,2,110
59.8279999999999,2,2,110
59.2939999999999,4,2,110
58.7599999999999,2,2,110
58.2259999999999,2,2,110
57.6919999999999,3,2,110
57.1579999999999,1,2,110
56.6239999999999,1,2,110
56.0899999999999,2,2,110
55.5559999999999,1,2,110
55.0219999999999,2,2,110
54.4879999999999,1,2,110
53.9539999999999,1,2,110
53.4199999999999,4,2,110
52.8859999999999,1,2,110
52.3519999999999,2,2,110
51.8179999999999,1,2,110
51.2839999999999,3,2,110
50.7499999999999,1,2,110
50.2159999999999,1,2,110
49.6819999999999,2,2,110
49.1479999999999,1,2,110
48.6139999999999,2,2,110
48.0799999999999,2,2,110
47.5459999999999,2,2,110
47.012,3,2,110
46.478,3,2,110
45.944,3,2,110
45.41,2,2,110
44.876,1,2,110
44.342,3,2,110
43.808,2,2,110
43.274,1,2,110
42.74,7,2,110
42.206,2,2,110
41.672,2,2,110
41.138,2,2,110
40.604,4,2,110
40.07,4,2,110
39.536,4,2,110
39.002,8,2,110
38.468,3,2,110
37.934,4,2,110
37.4,3,2,110
36.866,3,2,110
36.332,4,2,110
35.798,4,2,110
35.264,1,2,110
34.73,4,2,110
34.196,4,2,110
33.662,5,2,110
33.128,6,2,110
32.594,6,2,110
32.06,4,2,110
31.526,3,2,110
30.992,2,2,110
30.458,3,2,110
29.924,7,2,110
29.39,5,2,110
28.856,7,2,110
28.322,3,2,110
27.788,6,2,110
27.254,7,2,110
26.72,5,2,110
26.186,8,2,110
25.652,5,2,110
25.118,7,2,110
24.584,8,2,110
24.05,7,2,110
23.516,8,2,110
22.982,5,2,110
22.448,9,2,110
21.914,8,2,110
21.38,5,2,110
20.846,5,2,110
20.312,6,2,110
19.778,8,2,110
19.244,11,2,110
18.71,5,2,110
18.176,9,2,110
17.642,6,2,110
17.108,11,2,110
16.574,9,2,110
16.04,7,2,110
15.506,9,2,110
14.972,9,2,110
14.438,10,2,110
13.904,9,2,110
13.37,10,2,110
12.836,13,2,110
12.302,12,2,110
11.768,14,2,110
11.234,12,2,110
10.7,10,2,110
10.166,12,2,110
9.632,13,2,110
9.098,9,2,110
8.564,13,2,110
8.03,10,2,110
7.496,13,2,110
6.962,11,2,110
6.428,16,2,110
5.894,17,2,110
5.36,15,2,110
4.826,16,2,110
4.292,19,2,110
3.758,14,2,110
3.224,19,2,110
2.69,17,2,110
2.156,20,2,110
1.622,17,2,110
1.088,19,2,110
0.554,20,2,110
0.02,20,2,110
363.02,12,1,111
356.97,1,1,111
351.454,1,1,111
329.39,1,2,111
307.326,1,2,111
296.294,1,2,111
224.586,1,2,111
213.02,1,2,111
201.988,1,2,111
196.472,1,2,111
190.956,1,2,111
179.924,1,2,111
174.408,1,2,111
168.892,1,2,111
163.376,1,2,111
157.86,1,2,111
146.294,1,2,111
129.746,2,2,111
118.18,2,2,111
112.664,2,2,111
107.148,3,2,111
95.5820000000002,4,2,111
90.0660000000003,3,2,111
84.5500000000002,1,2,111
78.5000000000001,4,2,111
72.4500000000001,1,2,111
66.934,7,2,111
60.884,6,2,111
55.368,2,2,111
49.3179999999999,9,2,111
43.268,2,2,111
37.218,3,2,111
31.168,5,2,111
25.118,8,2,111
24.584,3,2,111
24.05,5,2,111
23.516,10,2,111
22.982,6,2,111
22.448,3,2,111
21.914,8,2,111
21.38,7,2,111
20.846,11,2,111
20.312,3,2,111
19.778,7,2,111
19.244,2,2,111
18.71,8,2,111
18.176,9,2,111
17.642,8,2,111
17.108,9,2,111
16.574,9,2,111
16.04,10,2,111
15.506,8,2,111
14.972,7,2,111
14.438,10,2,111
13.904,14,2,111
13.37,10,2,111
12.836,11,2,111
12.302,12,2,111
11.768,13,2,111
11.234,16,2,111
10.7,12,2,111
10.166,10,2,111
9.632,13,2,111
9.098,9,2,111
8.564,18,2,111
8.03,12,2,111
7.496,15,2,111
6.962,14,2,111
6.428,15,2,111
5.894,14,2,111
5.36,16,2,111
4.826,15,2,111
4.292,18,2,111
3.758,18,2,111
3.224,18,2,111
2.69,17,2,111
2.156,18,2,111
1.622,20,2,111
1.088,20,2,111
0.554,19,2,111
0.02,20,2,111
907.519999999998,1,1,112
692.395999999999,1,1,112
509.834,1,1,112
233.499999999999,1,1,112
222.467999999999,1,1,112
199.869999999999,1,1,112
143.108000000001,1,1,112
113.926,2,1,112
107.876,1,1,112
89.192,1,1,112
88.124,1,1,112
86.522,3,1,112
85.988,1,1,112
85.454,1,1,112
84.9199999999999,1,1,112
84.3859999999999,1,1,112
83.8519999999999,2,1,112
83.3179999999999,2,1,112
81.7159999999999,1,1,112
81.1819999999999,2,1,112
75.1319999999999,1,1,112
74.5979999999999,1,1,112
74.0639999999999,1,1,112
68.5479999999999,2,1,112
68.0139999999999,2,1,112
67.4799999999999,2,1,112
66.9459999999999,1,1,112
65.8779999999999,1,1,112
65.3439999999999,1,1,112
64.8099999999999,1,1,112
64.2759999999999,1,1,112
63.7419999999999,1,1,112
63.2079999999999,1,1,112
62.6739999999999,2,1,112
61.0719999999999,2,1,112
60.5379999999999,3,2,112
60.0039999999999,4,2,112
53.9539999999999,2,2,112
52.8859999999999,3,2,112
51.8179999999999,2,2,112
51.2839999999999,6,2,112
50.7499999999999,2,2,112
50.2159999999999,2,2,112
49.6819999999999,1,2,112
49.1479999999999,4,2,112
48.6139999999999,3,2,112
48.0799999999999,1,2,112
47.5459999999999,3,2,112
47.012,2,2,112
46.478,6,2,112
45.41,5,2,112
44.876,2,2,112
44.342,1,2,112
43.808,5,2,112
43.274,2,2,112
42.74,3,2,112
42.206,4,2,112
41.672,3,2,112
41.138,3,2,112
40.604,5,2,112
40.07,4,2,112
39.536,3,2,112
39.002,3,2,112
38.468,2,2,112
37.934,4,2,112
37.4,5,2,112
36.866,4,2,112
36.332,1,2,112
35.798,5,2,112
35.264,3,2,112
34.73,8,2,112
34.196,4,2,112
33.662,1,2,112
33.128,4,2,112
32.594,4,2,112
32.06,2,2,112
31.526,6,2,112
30.992,7,2,112
30.458,4,2,112
29.924,9,2,112
29.39,4,2,112
28.322,3,2,112
27.788,2,2,112
27.254,4,2,112
26.72,4,2,112
26.186,5,2,112
25.652,5,2,112
25.118,6,2,112
24.584,8,2,112
24.05,5,2,112
23.516,6,2,112
22.982,5,2,112
22.448,8,2,112
21.914,7,2,112
21.38,7,2,112
20.846,8,2,112
20.312,9,2,112
19.778,9,2,112
19.244,8,2,112
18.71,8,2,112
18.176,6,2,112
17.642,7,2,112
17.108,10,2,112
16.574,8,2,112
16.04,12,2,112
15.506,9,2,112
14.972,11,2,112
14.438,13,2,112
13.904,11,2,112
13.37,7,2,112
12.836,10,2,112
12.302,10,2,112
11.768,16,2,112
11.234,13,2,112
10.7,10,2,112
10.166,9,2,112
9.632,15,2,112
9.098,15,2,112
8.564,15,2,112
8.03,13,2,112
7.496,14,2,112
6.962,14,2,112
6.428,17,2,112
5.894,16,2,112
5.36,15,2,112
4.826,17,2,112
4.292,17,2,112
3.758,16,2,112
3.224,17,2,112
2.69,17,2,112
2.156,15,2,112
1.622,18,2,112
1.088,18,2,112
0.554,20,2,112
0.02,20,2,112
290.42,9,1,113
284.37,8,1,113
278.854,1,1,113
267.822,1,1,113
250.74,1,2,113
245.224,1,2,113
234.192,1,2,113
228.676,1,2,113
212.128,1,2,113
206.612,1,2,113
201.096,1,2,113
195.58,1,2,113
190.064,1,2,113
184.548,1,2,113
179.032,2,2,113
173.516,1,2,113
168,1,2,113
161.95,1,2,113
156.434,1,2,113
150.918,1,2,113
145.402,2,2,113
139.886,1,2,113
134.37,1,2,113
128.854,1,2,113
122.804,1,2,113
117.288,3,2,113
111.772,1,2,113
106.256,3,2,113
94.6900000000002,2,2,113
89.1740000000002,4,2,113
83.6580000000002,1,2,113
77.6080000000001,3,2,113
72.0920000000001,6,2,113
60.526,3,2,113
54.476,4,2,113
48.96,1,2,113
42.91,8,2,113
